ISO,Country,Year,HIV,Diarrhoeal,Malaria,Measles,Injuries
AFG,Afghanistan,2002,0,43.7,1,14.4,13.6
ALB,Albania,2002,0,1.2,0,0,4.1
DZA,Algeria,2002,0,6,0,5,4.2
AND,Andorra,2002,0,0,0,0,0.8
AGO,Angola,2002,4.6,78,54,12.6,14.2
ATG,Antigua & Barbuda,2002,0,0,0,0,1.2
ARG,Argentina,2002,0.2,1,0,0,2.8
ARM,Armenia,2002,0.2,1.6,0,0,5.1
AUS,Australia,2002,0,0,0,0,1
AUT,Austria,2002,0,0,0,0,0.8
AZE,Azerbaijan,2002,0,14.1,0,0.4,7
BHS,Bahamas,2002,0.2,0.2,0,0,2.6
BHR,Bahrain,2002,0,0,0,0,2
BGD,Bangladesh,2002,0,16.6,2.4,5.2,7.8
BRB,Barbados,2002,1.6,0,0,0,2.6
BLR,Belarus,2002,0,0.4,0,0,1.8
BEL,Belgium,2002,0,0,0,0,1
BLZ,Belize,2002,0,0.8,0,0,4.2
BEN,Benin,2002,4.2,35.8,43.2,8,10.3
BTN,Bhutan,2002,0.2,17.2,0.4,1.2,9.6
BOL,Bolivia,2002,0.2,19.8,0,0,9.4
BIH,Bosnia and Herzegovina,2002,0,0.2,0,0.2,0.7
BWA,Botswana,2002,69.1,8.6,0.2,2.2,3.8
BRA,Brazil,2002,0.2,4,0,0,2.8
BRN,Brunei,2002,0,0,0,0,0.8
BGR,Bulgaria,2002,0,0.8,0,0,2.3
BFA,Burkina Faso,2002,6.4,32,136.4,24.6,7.7
BDI,Burundi,2002,10.5,36.3,49.2,1.4,10.8
KHM,Cambodia,2002,13.8,17.8,96.4,12.4,5.3
CMR,Cameroon,2002,1.6,5.2,0,4.2,2.1
CAN,Canada,2002,4.1,24.2,3.6,1.8,10.4
CPV,Cape Verde,2002,15.7,36.7,59,0.6,10
CAF,Central African Republic,2002,0,0,0,0,1
TCD,Chad,2002,26.8,35,92.4,18.8,7.7
CHL,Chile,2002,10,68.4,24.2,26.8,14.5
CHN,China,2002,0,0.2,0,0,1.4
COL,Colombia,2002,0,2.8,0,0.2,7.4
COM,Comoros,2002,0.2,2.8,0.2,0,3.6
COG,Congo,2002,0,23.6,15.8,0,8.6
COD,Congo DR,2002,14.5,27,32.8,27.2,8.7
COK,Cook Islands,2002,0,0.8,0,0,2.4
CRI,Costa Rica,2002,0,0.4,0,0,1.2
CIV,Cote d Ivoire,2002,0,0,0,0,0.6
HRV,Croatia,2002,0,0.2,0,0,1.4
CUB,Cuba,2002,0,0,0,0,0.9
CYP,Cyprus,2002,0,0,0,0,1.1
CZE,Czech Republic,2002,0,8.6,0,0,5.6
DNK,Denmark,2002,4.7,27.2,90,35.6,7.1
DJI,Djibouti,2002,0,0,0,0,0.6
DMA,Dominica,2002,8.5,21.4,1.4,5,8.2
DOM,Dominican Republic,2002,0,0,0,0,0.4
ECU,Ecuador,2002,4.8,4.6,0,0,4
EGY,Egypt,2002,0.6,4.8,0,0,4.4
SLV,El Salvador,2002,0,6.4,0,1,3.8
GNQ,Equatorial Guinea,2002,0.8,5.2,0,0,3.4
ERI,Eritrea,2002,5.8,32.1,63,20,9
EST,Estonia,2002,3.8,20.4,0.2,9.6,9.6
ETH,Ethiopia,2002,0,0,0,0,2.8
FSM,Federated States of Micronesia,2002,9.2,37.6,7,14.6,11.5
FJI,Fiji,2002,0,2,0,2.2,3.7
FIN,Finland,2002,0,0,0,0,1
FRA,France,2002,0,0,0,0,0.8
GAB,Gabon,2002,21.3,13,11.2,26,5.2
GMB,Gambia,2002,5,30.9,13.6,3,10.6
GEO,Georgia,2002,0.2,2,0,0,5.4
DEU,Germany,2002,0,0,0,0,0.7
GHA,Ghana,2002,6.9,16.3,41.2,12.4,6.6
GRC,Greece,2002,0,0,0,0,0.8
GRD,Grenada,2002,0,0.6,0,0,2.6
GTM,Guatemala,2002,0.6,10.8,0,0,6.9
GIN,Guinea,2002,6,36.1,73.8,20.2,9.4
GNB,Guinea-Bissau,2002,8.2,49.3,31.6,20.4,11.6
GUY,Guyana,2002,4.6,9.4,2.6,0,3.4
HTI,Haiti,2002,9.5,31.1,1.2,0,11.6
HND,Honduras,2002,2.9,6.4,0,0,2
HUN,Hungary,2002,0,0,0,0,1.5
ISL,Iceland,2002,0,0,0,0,0.8
IND,India,2002,0.6,21.5,0.6,5.6,5.4
IDN,Indonesia,2002,0,9.8,0.6,6.4,6.2
IRN,Iran,2002,0,4.5,0,0.2,3.5
IRQ,Iraq,2002,0,7.2,0,1.8,5.2
IRL,Ireland,2002,0,0,0,0,0.6
ISR,Israel,2002,0,0,0,0,0.9
ITA,Italy,2002,0,0,0,0,0.4
JAM,Jamaica,2002,4.5,0.6,0,0,1.2
JPN,Japan,2002,0,0,0,0,1
JOR,Jordan,2002,0,2,0,0,4.4
KAZ,Kazakhstan,2002,0.2,6.9,0,0,4.8
KEN,Kenya,2002,31.5,23,14,1.2,9
KIR,Kiribati,2002,0,17.2,0,0,8.2
PRK,North Korea,2002,0,0.2,0,0,1.3
KOR,South Korea,2002,0,8.1,0,0,6.2
KWT,Kuwait,2002,0.2,34.4,0.8,11.8,12.6
KGZ,Kyrgyzstan,2002,0.2,0.4,0,0,4.6
LAO,Lao,2002,0,1.6,0,0,3
LVA,Latvia,2002,65,26.5,0,0.4,8.6
LBN,Lebanon,2002,6.2,34.7,87.8,15.4,8.4
LSO,Lesotho,2002,0,1.4,0,0,5.6
LBR,Liberia,2002,0,0.2,0,0,3.5
LBY,Libya,2002,0,0.2,0,0,1.2
LTU,Lithuania,2002,1.4,29,7,9.4,11
LUX,Luxembourg,2002,49.4,38,41.6,1.8,10.6
MKD,Macedonia,2002,0.2,0.6,0,0,1.2
MDG,Madagascar,2002,0,3,0,4.6,3.2
MWI,Malawi,2002,4.6,58.3,97.6,0.2,11.3
MYS,Malaysia,2002,0,0,0,0,0.8
MDV,Maldives,2002,0,8.6,0,0,5.2
MLI,Mali,2002,2.4,30.8,8.4,14.6,10
MLT,Malta,2002,0,0.4,0,0,2.5
MHL,Marshall Islands,2002,0,3.4,0,0,4.8
MRT,Mauritania,2002,0,10.6,0,0.8,6.3
MUS,Mauritius,2002,0,0,0,0,0
MEX,Mexico,2002,0,11.4,0,1.8,6.7
MDA,Moldova,2002,0,0,0,0,0.8
MCO,Monaco,2002,0.2,7.8,0,0.2,4.8
MNG,Mongolia,2002,28.9,31.4,76.8,11.4,8
MNE,Montenegro,2002,0.8,17,1.6,3.6,8.8
MAR,Morocco,2002,49.1,14,2.4,1.8,6.4
MOZ,Mozambique,2002,0,7,0,0,4.4
MMR,Myanmar,2002,0.2,14.7,0,13.6,7.5
NAM,Namibia,2002,0,0,0,0,0.6
NRU,Nauru,2002,0,0,0,0,2.2
NPL,Nepal,2002,0.8,10,0,0,2.8
NLD,Netherlands,2002,3.2,78.6,46.2,30.8,15.2
NZL,New Zealand,2002,10.6,46.8,73,20,10.8
NIC,Nicaragua,2002,0,2.4,0,0,9
NER,Niger,2002,0,0,0,0,0.4
NGA,Nigeria,2002,0.2,0.6,0,0,2.4
NIU,Niue,2002,0,25.9,0.6,2.4,11.1
NOR,Norway,2002,0,1,0,0,8.8
OMN,Oman,2002,0.3,2.2,0,0,2.6
PAK,Pakistan,2002,2.7,15,15.4,19.2,7.4
PLW,Palau,2002,0.2,5.6,0,0,3.6
PAN,Panama,2002,0.8,5.6,0,0,5.5
PNG,Papua New Guinea,2002,0,8.3,0,0.4,5.2
PRY,Paraguay,2002,0,0,0,0,1.1
PER,Peru,2002,0,0,0,0,1.4
PHL,Philippines,2002,0,0.2,0,0,2.3
POL,Poland,2002,0,0,0,0,2.2
PRT,Portugal,2002,0,0.8,0,0,5.3
QAT,Qatar,2002,0,1,0,0,3.6
ROU,Romania,2002,0.6,0.6,0,0,3.6
RUS,Russian Federation,2002,16,54.4,17.8,3.8,14.6
RWA,Rwanda,2002,0,0,0,0,2.6
KNA,Saint Kitts & Nevis,2002,0.2,0.2,0,0,2.2
LCA,Saint Lucia,2002,0.8,2,0,0,3.6
WSM,Samoa,2002,0,1.8,0,0,2.8
SMR,San Marino,2002,0,0,0,0,1.6
STP,Sao Tome & Principe,2002,2.8,15.6,33.8,4.6,6.6
SAU,Saudi Arabia,2002,0,1,0,0,3.6
SEN,Senegal,2002,1.4,34.8,18.6,80.6,10.8
SRB,Serbia,2002,0,0,0,0,0.8
SYC,Seychelles,2002,0,0.4,0,0,2.4
SLE,Sierra Leone,2002,3.4,64.8,132.4,32.4,10.9
SGP,Singapore,2002,0,0.2,0,0,0.4
SVK,Slovakia,2002,0,0.2,0,0,1.5
SVN,Slovenia,2002,0,0.2,0,0,0.6
SLB,Solomon Islands,2002,0,4.8,8.4,0,3.6
SOM,Somalia,2002,1.8,61,4.2,49.4,13.5
ZAF,South Africa,2002,53.2,16.8,0,1,7.4
SSD,South Sudan,2002,6.5,49.5,38.2,17.2,12.3
ESP,Spain,2002,0,0,0,0,0.6
LKA,Sri Lanka,2002,0,1.2,0,0,1.8
VCT,St Vincent & the Grenadines,2002,0.4,29.6,3.8,17,11
SDN,Sudan,2002,3.2,1,1.2,0,3.7
SUR,Suriname,2002,99.8,32.4,0,0,9.6
SWZ,Swaziland,2002,0,0,0,0,0.4
SWE,Sweden,2002,0,0,0,0,0.7
CHE,Switzerland,2002,0,3.6,0,0.4,1.7
SYR,Syria,2002,0.6,21.9,0,0,10.2
TJK,Tajikistan,2002,1.4,1.8,0.2,0.2,2
TZA,Tanzania,2002,0,1.4,0,0,0.8
THA,Thailand,2002,0,31,10.2,0,12
TLS,Timor Leste,2002,10.6,19.2,63.8,0.2,6.4
TGO,Togo,2002,0,1.6,0,0,3.2
TON,Tonga,2002,4,0,0,0,5.8
TTO,Trinidad and Tobago,2002,0,2.8,0,0,2.9
TUN,Tunisia,2002,0,0.6,0,0,2.2
TUR,Turkey,2002,0,19.8,0,0,9.3
TKM,Turkmenistan,2002,0,3.6,0,0,5
TUV,Tuvalu,2002,20,26,75.4,21.8,8.4
UGA,Uganda,2002,1.8,0.6,0,0,2.1
UKR,Ukraine,2002,0,0.2,0,0,1.8
ARE,United Arab Emirates,2002,0,0,0,0,0.6
GBR,United Kingdom,2002,24.2,27.1,24.4,2.4,9.2
USA,United States of America,2002,0,0.4,0,0,1.7
URY,Uruguay,2002,0.2,0.8,0,0,3
UZB,Uzbekistan,2002,0.4,12.2,0,0,6.5
VUT,Vanuatu,2002,0,7.4,8.6,0.6,2.4
VEN,Venezuela,2002,0.2,4.2,0,0,3.2
VNM,Vietnam,2002,0.4,8.2,0.2,3.4,2.4
YEM,Yemen,2002,0,23.4,2.6,1.6,10.2
ZMB,Zambia,2002,36.9,37.8,38.4,13.8,10.4
ZWE,Zimbabwe,2002,79.6,18.4,7,1.6,6.6
